Epoch,Reward mean,Reward std
1,342.3782309471136,8.23989883820468
2,837.5914805870929,26.203421441213692
3,1127.5395328780148,33.82481937261243
4,1309.3008096361868,341.9128142302943
5,3771.5653290087002,5.881638587029736
6,3775.9672980608193,10.066788972027295
7,3781.244397387366,4.782114116893133
8,3781.3819404605374,2.713503547808385
9,3782.189157042788,3.55167819201537
10,3781.0841591726057,2.9405672329373784
