Epoch,Reward mean,Reward std
1,337.71726467132686,47.391159275008555
2,461.7955138910614,11.776321192227625
3,4778.867468455455,1236.193609403863
4,3350.6808293125746,2041.6763422920571
5,5514.96263904408,37.82621079515259
6,5520.803925590919,46.00712273039804
7,5551.6403602242235,37.356208407285536
8,5585.290598029966,46.855594329340825
9,5504.924279530763,32.827041533184094
10,5482.411642590689,32.07589082074791
